ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POB20,EDU28,EDU31,P15mas.con.primaria.incompleta,P15mas.con.secundaria.completa,P15mas.con.secundaria.incompleta,P15mas.con.primaria.completa,P18mas.con.post,VIV2,VIV5_R,VIV6.complemento,VIV6,VIV14,VIV15,VIV16,VIV17,VIV19,VIV26
7,Chiapas,71,Villa Comaltitlán,1,Villa Comaltitlán,5013,579,740,791,800,264,710,1389,1914,1.39,1713,185,1893,13,958,943,1852,1449
7,Chiapas,20,La Concordia,19,Villa Comaltitlán las Carolinas,7,3,3,3,1,0,0,0,3,0.91,2,1,3,0,0,3,3,2
5,Coahuila de Zaragoza,36,Viesca,46,Villa de Bilbao,279,16,12,73,87,22,36,41,108,1.19,106,2,106,2,103,5,96,96
5,Coahuila de Zaragoza,21,Nadadores,2,Villa de Bucareli (La Villita),17,3,4,1,7,0,3,2,8,2.08,6,2,8,0,0,8,6,6
4,Campeche,4,Champotón,44,Villa de Guadalupe,313,50,51,70,79,15,53,39,119,1.54,117,2,114,5,114,5,110,62
7,Chiapas,34,Frontera Comalapa,123,Villa de Guadalupe,106,22,24,25,20,6,31,0,33,2.09,30,3,32,1,30,2,32,18
2,Baja California,1,Ensenada,271,Villa de Juárez (San Antonio de las Minas),629,46,48,83,122,56,108,183,214,1.02,204,5,205,4,142,67,182,196
4,Campeche,4,Champotón,2148,Villa de las Flores,7,0,2,2,2,0,1,0,3,2.6,2,1,0,3,0,3,1,0
7,Chiapas,52,Las Margaritas,347,Villa de las Rosas,86,24,25,31,9,3,18,0,28,1.25,21,7,28,0,0,28,28,4
5,Coahuila de Zaragoza,21,Nadadores,11,Villa de Nadadores [Ejido],235,14,23,28,97,9,42,25,97,1.05,92,5,96,1,92,5,93,90
2,Baja California,4,Tijuana,1928,Villa del Álamo,213,4,3,19,89,18,51,33,108,1.39,108,0,108,0,108,0,108,89
2,Baja California,4,Tijuana,1883,Villa del Campo,8976,130,253,824,3012,931,1888,1935,4223,1.42,4098,108,4203,13,4206,0,4208,3723
3,Baja California Sur,8,Los Cabos,468,Villa del Mar,9,0,0,0,1,0,0,8,4,0.52,4,0,4,0,4,0,4,4
7,Chiapas,9,Arriaga,161,Villa del Mar,355,40,44,126,52,17,49,58,145,1.07,141,4,139,6,1,144,135,119
2,Baja California,4,Tijuana,1903,Villa del Prado,7657,96,167,603,2703,698,1480,1833,3577,1.58,3484,83,3573,2,3560,1,3566,3337
2,Baja California,4,Tijuana,1781,Villa del Prado 2da Sección,11618,116,199,713,4079,976,2111,3262,5155,1.1,4981,129,5150,1,5143,1,5139,4821
2,Baja California,1,Ensenada,4931,Villa del Prado Segunda Etapa,10,0,0,2,5,1,1,1,4,0.93,4,0,4,0,2,2,4,1
7,Chiapas,17,Cintalapa,155,Villa del Río,47,12,8,18,6,3,8,3,19,1.79,1,18,9,10,0,19,17,0
2,Baja California,1,Ensenada,4958,Villa del Roble,108,2,3,8,40,15,9,30,56,1.44,56,0,56,0,56,0,56,53
6,Colima,9,Tecomán,711,Villa Esther,5,1,1,0,1,1,2,0,3,1.8,3,0,3,0,0,3,3,2
2,Baja California,2,Mexicali,257,Villa Hermosa,346,22,29,63,84,37,63,54,122,1.06,116,6,122,0,118,4,122,120
7,Chiapas,57,Motozintla,135,Villa Hermosa,397,42,25,147,89,17,71,36,113,1.45,108,4,111,1,0,112,108,66
3,Baja California Sur,1,Comondú,379,Villa Hidalgo,200,22,24,55,34,13,27,43,73,1.22,69,2,72,0,70,2,72,67
7,Chiapas,6,Amatenango de la Frontera,90,Villa Hidalgo,173,73,73,32,23,7,30,5,68,2.06,46,22,68,0,68,0,64,27
7,Chiapas,53,Mazapa de Madero,26,Villa Hidalgo,211,13,8,49,51,13,51,31,61,1.84,61,0,61,0,61,0,59,44
3,Baja California Sur,1,Comondú,387,Villa Ignacio Zaragoza,899,66,106,146,207,55,169,182,337,1.12,302,33,318,16,301,33,321,284
1,Aguascalientes,2,Asientos,59,Villa Juárez,3244,156,172,471,882,187,502,845,1123,1.08,1100,20,1110,12,1116,6,1084,973
1,Aguascalientes,2,Asientos,289,Villa Juárez,21,1,2,5,6,1,4,2,7,1.52,6,1,7,0,7,0,6,5
7,Chiapas,52,Las Margaritas,272,Villa las Rosas,109,38,35,29,5,14,26,0,36,1.27,30,6,36,0,0,36,36,4
7,Chiapas,59,Ocosingo,650,Villa las Rosas,221,75,55,90,22,18,20,11,83,2.1,65,17,76,5,59,23,80,1
2,Baja California,5,Playas de Rosarito,195,Villa Lepro,19,0,0,0,1,0,0,17,12,0.43,12,0,12,0,12,0,12,11
1,Aguascalientes,1,Aguascalientes,479,Villa Licenciado Jesús Terán (Calvillito),2875,138,175,386,958,134,841,320,984,1.21,964,18,978,5,944,38,942,917
7,Chiapas,59,Ocosingo,2718,Villa los Pinos,22,10,9,7,1,1,1,2,8,2.22,7,1,7,1,8,0,5,0
7,Chiapas,5,Amatán,115,Villa Luz,64,11,10,17,13,7,10,7,18,2.76,18,0,17,1,15,3,17,4
7,Chiapas,39,Huitiupán,92,Villa Luz,508,121,94,189,106,31,67,13,187,1.71,176,9,179,5,170,15,182,43
4,Campeche,4,Champotón,45,Villa Madero,2745,267,257,636,631,198,506,465,1016,1.29,987,27,998,15,413,601,926,720
3,Baja California Sur,1,Comondú,380,Villa Morelos,807,63,103,181,169,58,95,173,311,1.21,293,17,302,8,214,95,296,281
7,Chiapas,30,Chicomuselo,209,Villa Nueva,78,0,22,35,1,9,9,2,27,1.62,23,4,27,0,0,27,27,11
7,Chiapas,34,Frontera Comalapa,289,Villa Nueva (La Curvita),33,9,12,7,1,2,11,0,14,1.67,7,7,14,0,12,2,11,5
1,Aguascalientes,1,Aguascalientes,2061,Villa Paraíso,8,0,0,3,2,0,0,3,3,1.33,3,0,3,0,3,0,3,3
3,Baja California Sur,8,Los Cabos,738,Villa Serena,54,0,0,0,6,1,3,43,26,0.77,26,0,26,0,25,1,26,26
2,Baja California,3,Tecate,1370,Villa Soledad,9,0,0,0,2,2,2,2,4,0.87,4,0,4,0,1,3,4,4
5,Coahuila de Zaragoza,37,Villa Unión,1,Villa Unión,3658,146,161,485,1463,143,740,528,1476,1.01,1463,6,1452,23,1448,21,1442,1395
7,Chiapas,40,Huixtla,432,Villaflores,24,8,8,5,4,2,5,0,9,1.84,3,6,3,6,0,9,8,2
7,Chiapas,57,Motozintla,261,Villaflores,142,12,14,48,27,4,45,3,40,2.59,23,16,39,0,0,39,38,14
7,Chiapas,59,Ocosingo,1922,Villaflores,10,5,3,6,1,0,0,0,5,1.75,5,0,5,0,0,5,5,0
7,Chiapas,59,Ocosingo,2801,Villaflores,32,12,12,5,3,1,10,1,13,1.78,12,1,10,3,6,7,3,1
7,Chiapas,4,Altamirano,152,Villahermosa,8,4,0,4,1,0,3,0,3,1.36,3,0,0,3,0,3,3,0
7,Chiapas,52,Las Margaritas,774,Villahermosa,11,3,2,3,2,0,3,0,3,1.2,1,2,0,3,0,3,3,0
7,Chiapas,69,Pijijiapan,65,Villahermosa,63,6,7,25,5,5,13,6,23,1.37,22,1,23,0,0,23,23,23
7,Chiapas,61,Ocozocoautla de Espinosa,143,Villahermosa (Reymundo Enríquez),629,93,82,140,157,30,157,54,235,1,228,6,233,1,224,10,233,182
7,Chiapas,57,Motozintla,347,Villahermosa Dos,28,7,6,8,3,4,5,2,14,1.67,14,0,14,0,13,1,14,4
7,Chiapas,19,Comitán de Domínguez,158,Villahermosa Yalumá,1647,456,328,427,248,51,548,38,594,1.21,472,121,587,6,569,25,561,220
4,Campeche,4,Champotón,521,Villamar,291,41,41,56,92,12,49,35,115,1.46,107,8,112,3,110,5,103,84
7,Chiapas,17,Cintalapa,156,Villamorelos,1258,206,163,427,198,49,219,146,419,1.21,360,59,417,2,371,48,401,271
7,Chiapas,51,Mapastepec,617,Villanueva,62,11,11,23,2,1,25,0,17,2.69,9,8,15,2,14,3,15,3
2,Baja California,1,Ensenada,1962,Villarino (Campo Villarino) [Campamento Turístico],17,0,0,0,1,0,1,15,12,0,0,0,0,0,0,0,0,0
2,Baja California,3,Tecate,887,Villas Campestre,120,3,9,10,30,7,19,42,44,0.89,41,3,37,7,0,44,43,29
2,Baja California,5,Playas de Rosarito,286,Villas Costa Rica,80,0,1,11,26,5,17,18,37,1.42,30,3,30,3,0,33,31,24
1,Aguascalientes,5,Jesús María,392,Villas de Guadalupe (La Malobra),290,8,9,41,102,26,69,38,94,1.24,94,0,93,1,94,0,93,88
3,Baja California Sur,3,La Paz,1662,Villas de la Paz,58,5,7,3,13,1,4,29,24,0.85,20,4,23,1,20,4,24,23
1,Aguascalientes,5,Jesús María,393,Villas de Monteclaro,62,2,2,3,2,1,6,46,22,0.74,22,0,22,0,19,3,21,22
1,Aguascalientes,11,San Francisco de los Romo,130,Villas de San Felipe,305,4,7,16,87,12,57,120,135,1.02,134,0,134,0,132,1,134,126
2,Baja California,5,Playas de Rosarito,226,Villas de San Pedro,85,3,6,11,19,4,14,29,36,0.74,31,3,34,0,13,21,34,34
1,Aguascalientes,5,Jesús María,486,Villas del Camino Real,17,2,1,2,0,1,7,6,6,1.61,6,0,6,0,2,4,5,4
2,Baja California,1,Ensenada,5025,Villas del Mar,35,6,6,11,6,1,9,2,15,1.75,10,4,0,14,0,14,13,0
1,Aguascalientes,1,Aguascalientes,2367,Villas del Mediterráneo,416,0,1,7,32,4,10,334,161,0.66,160,0,160,1,152,8,161,158
5,Coahuila de Zaragoza,35,Torreón,448,Villas del Renacimiento,32,0,0,0,2,0,0,29,16,0.46,16,0,16,0,16,0,16,16
2,Baja California,4,Tijuana,1924,Villas II,89,0,0,0,5,0,2,79,45,0.78,40,0,44,0,39,0,39,44
3,Baja California Sur,2,Mulegé,1095,Villas Mulegé,7,0,1,0,1,0,1,4,3,1.5,2,0,1,1,1,1,1,1
3,Baja California Sur,8,Los Cabos,953,Villas Tamar,12,0,0,0,1,0,0,11,9,0.4,9,0,9,0,9,0,9,9
2,Baja California,2,Mexicali,4705,Viñas del Sol,1562,9,15,73,654,104,191,472,736,1.24,721,6,732,0,728,0,731,707
1,Aguascalientes,6,Pabellón de Arteaga,50,Viñedos California,3,0,1,0,0,0,1,0,3,0.27,3,0,3,0,3,0,3,2
1,Aguascalientes,1,Aguascalientes,481,Viñedos Cuauhtémoc (Churubusco),9,0,0,1,3,2,3,0,3,1.7,3,0,3,0,3,0,2,1
1,Aguascalientes,11,San Francisco de los Romo,60,Viñedos el Refugio,6,0,1,4,0,0,1,0,3,0.9,3,0,3,0,3,0,3,3
1,Aguascalientes,5,Jesús María,118,Viñedos Eva (Fraccionamiento Paso Blanco),153,1,3,10,24,5,26,80,64,0.98,61,2,63,0,62,1,62,55
1,Aguascalientes,5,Jesús María,121,Viñedos Frutilandia,18,1,1,2,3,0,4,8,6,0.82,5,1,6,0,5,1,6,6
1,Aguascalientes,5,Jesús María,182,Viñedos Ríos (Granja Chispiritos),23,1,1,0,2,1,3,16,7,0.76,7,0,7,0,7,0,7,7
1,Aguascalientes,11,San Francisco de los Romo,80,Viñedos Rivier,399,21,38,70,109,18,72,84,120,0.99,119,1,120,0,120,0,120,116
1,Aguascalientes,1,Aguascalientes,492,Viñedos Santa Mónica,31,3,7,7,5,2,8,2,8,1.25,8,0,8,0,4,4,8,8
2,Baja California,5,Playas de Rosarito,247,Vista al Mar,9,0,0,0,4,2,1,2,4,2,3,0,2,1,0,3,3,1
1,Aguascalientes,1,Aguascalientes,770,Vista Alegre,373,2,3,5,40,7,24,268,137,0.59,136,1,137,0,135,2,136,135
4,Campeche,3,Carmen,460,Vista Alegre,67,2,3,11,28,5,14,5,22,2.04,21,1,22,0,0,21,18,13
7,Chiapas,30,Chicomuselo,3,Vista Alegre,21,15,15,2,0,1,3,0,6,2,0,6,0,6,6,0,6,0
7,Chiapas,59,Ocosingo,2804,Vista Alegre,15,2,2,5,2,0,5,1,7,1.6,3,3,6,0,6,0,6,1
7,Chiapas,59,Ocosingo,3059,Vista Alegre,46,11,10,8,9,3,9,7,22,2.15,10,12,5,17,0,22,7,0
1,Aguascalientes,1,Aguascalientes,768,Vista Alegre I (Bella Vista),11,0,0,4,3,0,3,1,4,0.8,4,0,4,0,4,0,4,4
1,Aguascalientes,1,Aguascalientes,769,Vista Alegre II,26,2,2,3,1,0,4,15,8,0.7,8,0,8,0,2,6,8,8
3,Baja California Sur,8,Los Cabos,1333,Vista Bahía,2,0,0,0,0,0,0,2,2,0.25,2,0,2,0,2,0,2,2
3,Baja California Sur,8,Los Cabos,1334,Vista Colorada,96,0,1,1,3,2,7,79,41,0.81,39,0,40,0,40,0,40,40
7,Chiapas,9,Arriaga,321,Vista Flor,53,13,16,14,9,3,8,1,20,1.5,19,1,18,2,5,15,15,16
1,Aguascalientes,5,Jesús María,287,Vista Hermosa,48,0,0,10,6,5,9,17,19,1.13,19,0,19,0,19,0,19,17
2,Baja California,1,Ensenada,5044,Vista Hermosa,80,35,31,18,6,2,20,2,35,4.14,34,0,26,8,24,10,34,2
7,Chiapas,17,Cintalapa,157,Vista Hermosa,845,71,81,208,135,47,182,162,249,1.23,230,19,248,1,242,7,245,165
7,Chiapas,21,Copainalá,205,Vista Hermosa,32,9,9,3,5,3,9,3,10,2.04,9,1,10,0,1,9,6,6
7,Chiapas,22,Chalchihuitán,47,Vista Hermosa,43,13,10,13,7,1,10,1,17,2.29,8,9,14,3,13,4,17,0
7,Chiapas,40,Huixtla,438,Vista Hermosa,69,17,17,19,9,4,15,2,29,2.3,14,15,26,2,1,28,26,4
7,Chiapas,59,Ocosingo,3034,Vista Hermosa,48,16,16,7,5,3,7,9,15,1.82,12,3,14,1,8,7,14,2
7,Chiapas,59,Ocosingo,3035,Vista Hermosa,6,3,3,0,0,0,3,0,3,1.57,3,0,2,1,0,3,2,0
2,Baja California,5,Playas de Rosarito,230,Vista Marina,561,19,24,73,158,63,124,96,235,1.54,212,15,225,2,183,44,224,212
7,Chiapas,12,Berriozábal,146,Vistahermosa,154,43,44,37,7,1,61,4,52,1.6,45,7,52,0,46,6,48,8
7,Chiapas,18,Coapilla,51,Vistahermosa,15,2,1,9,0,2,3,0,6,3.1,1,5,1,5,6,0,3,0
7,Chiapas,27,Chiapa de Corzo,364,Vistahermosa,26,11,8,9,2,1,3,2,6,2.15,2,4,6,0,6,0,5,2
7,Chiapas,29,Chicoasén,23,Vistahermosa,44,9,10,7,15,1,6,5,17,1.74,15,2,17,0,16,1,13,12
7,Chiapas,44,Ixtapa,92,Vistahermosa,23,7,4,6,6,0,4,2,9,1.16,7,2,9,0,2,6,7,2
7,Chiapas,59,Ocosingo,917,Vistahermosa,8,1,2,4,0,0,2,0,3,2.14,0,3,0,3,3,0,3,0
7,Chiapas,61,Ocozocoautla de Espinosa,1562,Vistahermosa,32,12,14,8,2,0,7,1,11,1.29,4,7,11,0,0,11,11,6
7,Chiapas,64,Oxchuc,99,Vistahermosa,120,9,9,27,30,19,14,18,42,1.89,30,11,38,3,0,41,41,5
7,Chiapas,64,Oxchuc,142,Vistahermosa,20,9,7,5,1,1,6,0,7,2.06,6,1,5,2,0,7,7,0
7,Chiapas,65,Palenque,209,Vistahermosa,215,69,72,36,29,22,21,28,63,1.82,48,15,63,0,62,1,56,26
7,Chiapas,61,Ocozocoautla de Espinosa,849,Vistahermosa Meyapac,12,11,11,1,0,0,0,0,4,3.67,2,1,2,2,0,4,2,0
3,Baja California Sur,8,Los Cabos,1336,Vistana del Cabo,50,0,0,0,3,0,1,44,23,0.5,22,1,23,0,23,0,23,23
5,Coahuila de Zaragoza,7,Cuatro Ciénegas,124,Vitali,12,0,0,0,2,0,0,9,4,0.74,4,0,4,0,4,0,4,4
1,Aguascalientes,2,Asientos,60,Viudas de Poniente,444,25,25,84,135,28,79,79,149,1.13,147,2,146,3,145,4,138,124
7,Chiapas,34,Frontera Comalapa,71,Vivaley el Sabino,82,10,10,23,20,2,21,4,26,2.01,21,5,26,0,26,0,24,18
3,Baja California Sur,2,Mulegé,949,Vivelejos,8,2,5,1,0,0,2,0,3,1,2,1,1,2,0,3,2,1
5,Coahuila de Zaragoza,17,Matamoros,55,Vizcaya,151,9,7,29,68,10,22,15,58,1.09,57,1,56,2,46,12,53,53
7,Chiapas,25,Chapultenango,13,Volcán Chichonal,28,11,11,8,1,1,0,7,12,0.89,4,8,0,12,0,12,11,0
7,Chiapas,57,Motozintla,253,Volver,35,8,4,14,1,4,12,0,11,2.7,9,2,11,0,0,11,11,1
7,Chiapas,3,Acapetahua,122,Vuelta Limón,9,2,2,3,1,1,0,2,3,1.75,3,0,3,0,0,3,3,2
7,Chiapas,6,Amatenango de la Frontera,86,Vueltaminas,19,14,16,1,1,0,1,0,6,2.14,5,1,4,2,5,1,5,0
2,Baja California,2,Mexicali,296,Vulcano,10,2,2,1,2,0,5,0,4,1,4,0,4,0,4,0,4,4
7,Chiapas,31,Chilón,913,Walha'Asil,21,5,4,8,0,1,4,1,7,5.21,6,1,7,0,7,0,0,0
7,Chiapas,31,Chilón,539,Wilibjá,134,28,25,33,24,9,29,11,34,3.99,26,7,32,0,20,13,11,1
7,Chiapas,31,Chilón,781,Wolowitz,99,31,30,19,12,11,16,8,34,1.99,15,19,31,3,26,8,14,1
7,Chiapas,31,Chilón,471,Xanil,249,83,79,58,47,17,34,12,77,2.34,55,21,59,18,26,51,75,9
7,Chiapas,31,Chilón,914,Xanil II Sección,79,21,24,14,21,5,9,5,27,3.22,23,3,26,0,10,17,27,4
7,Chiapas,31,Chilón,502,Xaquilá,158,58,46,49,16,11,28,7,53,2.67,14,39,35,18,51,2,25,1
1,Aguascalientes,1,Aguascalientes,2334,Xaropa,12,2,4,2,4,0,1,1,3,2.43,2,1,3,0,2,1,1,1
7,Chiapas,31,Chilón,287,Xaxajatic,264,60,52,78,44,16,57,12,84,2.73,42,42,71,13,84,0,52,5
4,Campeche,4,Champotón,47,Xbacab,1100,158,140,233,258,66,174,194,373,1.79,370,2,358,14,57,315,301,252
4,Campeche,10,Calakmul,268,Xbonil,347,60,64,81,58,26,66,42,117,1.77,110,7,113,4,117,0,97,86
4,Campeche,6,Hopelchén,49,Xcalot Akal,80,16,10,13,31,4,16,6,26,2.15,25,1,24,2,24,2,1,14
4,Campeche,6,Hopelchén,47,Xcanahaltún Huechil Unidos,99,14,9,34,19,1,30,3,34,1.6,32,2,27,7,31,3,1,6
4,Campeche,6,Hopelchén,56,X-Canhá,239,31,12,65,83,13,49,17,82,1.75,74,8,77,5,75,7,75,39
4,Campeche,6,Hopelchén,53,Xculoc,304,53,30,83,62,22,57,39,84,2.08,82,2,76,8,79,5,11,16
4,Campeche,6,Hopelchén,54,Xcupil,618,89,70,133,122,37,136,96,205,1.52,199,6,188,17,199,6,162,93
7,Chiapas,31,Chilón,504,Xexal,73,25,25,17,2,5,10,11,23,2.56,18,5,22,1,22,1,19,2
7,Chiapas,31,Chilón,208,Xexal Jocotaquín,68,25,24,18,12,4,8,2,20,2.71,14,6,19,1,20,0,14,1
7,Chiapas,31,Chilón,565,Xexaljá,67,34,33,13,5,1,13,2,21,2.72,8,13,3,18,5,16,4,0
7,Chiapas,31,Chilón,655,Xhanail,128,47,37,36,13,9,20,11,39,2.14,21,17,32,7,28,11,19,2
2,Baja California,4,Tijuana,1004,Xicoténcatl Dos,297,13,13,55,76,32,73,42,127,1.36,111,14,121,4,5,120,121,101
7,Chiapas,26,Chenalhó,171,Xinichilvo,256,79,57,59,32,15,89,3,86,2.49,29,57,83,3,75,11,86,4
7,Chiapas,31,Chilón,530,Xinteel,7,4,6,1,0,0,0,0,3,3.4,2,1,1,2,2,1,0,0
7,Chiapas,22,Chalchihuitán,45,Xiximtontic,112,47,46,24,4,4,30,4,46,2.22,9,37,27,19,4,42,43,0
7,Chiapas,31,Chilón,654,Xixintonal,73,35,25,23,6,5,9,4,23,2.72,4,19,10,13,9,14,1,0
7,Chiapas,31,Chilón,358,Xixintonil,25,12,12,5,0,0,6,2,7,3.29,1,6,0,7,3,4,1,0
4,Campeche,1,Calkiní,232,Xkakoch,138,29,22,27,32,9,28,15,45,2.72,43,2,44,1,42,3,23,20
4,Campeche,4,Champotón,49,Xkeulil,710,32,32,186,138,56,142,144,229,1.39,224,5,225,3,7,221,207,167
4,Campeche,8,Tenabo,16,Xkuncheil,66,9,10,13,13,5,10,13,26,1.42,25,1,24,2,21,4,25,19
7,Chiapas,64,Oxchuc,85,Xlocatón,167,27,22,25,37,22,42,18,55,1.86,44,11,54,1,31,24,54,1
7,Chiapas,59,Ocosingo,1055,Xlocja'Tulum,95,37,28,23,11,10,16,5,33,2.02,26,7,31,2,28,5,31,4
4,Campeche,6,Hopelchén,57,Xmabén,711,106,67,159,220,49,141,64,242,1.8,213,29,228,14,205,36,241,79
4,Campeche,6,Hopelchén,58,Xmejía,294,17,13,78,69,15,79,33,88,1.79,83,5,82,6,81,7,27,29
7,Chiapas,62,Ostuacán,25,Xochimilco (Reymundo Enríquez),427,67,79,133,75,36,50,42,134,1.31,126,8,129,5,130,3,132,98
7,Chiapas,56,Mitontic,14,Xoctón (Xoctoctic),133,38,36,22,16,4,53,2,47,1.54,46,1,47,0,46,1,47,10
7,Chiapas,26,Chenalhó,172,Xokil-Uk'Um,59,17,11,10,6,3,24,5,26,2.35,14,12,23,3,21,5,23,0
7,Chiapas,26,Chenalhó,129,Xolomtoj,32,14,11,9,0,4,7,1,14,3.13,2,12,13,1,11,3,11,0
7,Chiapas,64,Oxchuc,174,Xontealjá,12,5,4,4,2,0,2,0,5,2.27,2,3,5,0,0,5,5,0
7,Chiapas,31,Chilón,241,Xotxotjá las Canchas,250,62,68,28,47,20,37,44,77,1.94,60,17,75,1,73,4,71,13
4,Campeche,10,Calakmul,1,Xpujil,2438,226,268,303,804,138,374,489,982,1.7,888,90,949,31,716,264,929,681
7,Chiapas,64,Oxchuc,160,Ya'Al Okil,34,10,8,9,3,2,12,0,14,2.85,6,8,12,2,0,14,14,0
7,Chiapas,64,Oxchuc,69,Yaalcotz,53,12,6,22,3,3,14,3,20,3.24,1,17,11,7,0,18,18,0
7,Chiapas,23,Chamula,70,Yaalhichín,309,83,83,32,5,5,181,2,92,1.69,82,10,86,6,81,11,90,0
7,Chiapas,31,Chilón,326,Ya'Altzemen,176,66,56,45,16,14,43,1,50,2.81,38,12,44,6,30,20,43,1
7,Chiapas,23,Chamula,94,Yaaltz'Unun,370,183,179,62,13,9,105,1,154,1.97,129,24,144,3,2,152,148,2
7,Chiapas,64,Oxchuc,66,Yaalwakax,76,20,16,19,16,1,20,4,26,2.35,5,19,23,1,2,22,24,0
7,Chiapas,66,Pantelhó,257,Yab Muctana,12,9,7,4,0,0,1,0,4,3,0,4,0,4,3,1,2,0
7,Chiapas,26,Chenalhó,57,Yabteclum (Pueblo Viejo),361,91,83,43,92,19,85,28,134,1.71,120,11,129,4,133,0,128,31
7,Chiapas,26,Chenalhó,59,Yabteclum Fracción Dos,500,245,216,109,28,21,119,4,172,2.53,131,41,151,16,106,66,154,5
7,Chiapas,26,Chenalhó,60,Yabteclum Fracción Tres,218,85,86,29,25,11,63,2,74,2.57,64,10,66,7,59,15,71,3
7,Chiapas,26,Chenalhó,58,Yabteclum Fracción Uno,143,52,50,33,8,8,42,2,51,2,37,13,46,3,17,33,47,3
7,Chiapas,23,Chamula,141,Yakampot (Yokpot),214,93,91,17,10,5,89,1,82,1.74,67,15,82,0,1,81,79,2
7,Chiapas,23,Chamula,69,Yalchitom,408,209,213,53,18,16,107,1,140,2.27,125,15,134,4,91,49,132,10
7,Chiapas,52,Las Margaritas,372,Yalcoc,390,85,74,74,92,9,75,58,149,0.98,118,31,149,0,148,1,149,88
7,Chiapas,38,Huixtán,54,Yalcuc,178,30,18,38,25,14,70,5,45,2.12,35,10,45,0,1,44,44,1
7,Chiapas,31,Chilón,464,Yalemesil,51,9,8,21,3,7,3,7,13,3.88,9,4,11,2,10,3,10,1
7,Chiapas,10,Bejucal de Ocampo,32,Yalincún,35,7,4,9,14,0,8,0,10,1.74,9,1,10,0,10,0,10,0
7,Chiapas,41,La Independencia,449,Yalmashito,26,4,3,3,5,2,8,5,8,1.68,5,3,8,0,0,8,8,1
7,Chiapas,41,La Independencia,84,Yalmutz,150,32,24,71,9,6,40,0,58,1.87,51,7,55,3,46,12,57,6
7,Chiapas,19,Comitán de Domínguez,161,Yaltaché Buenavista,56,9,11,12,7,1,25,0,23,1.48,11,12,18,5,0,23,20,0
7,Chiapas,31,Chilón,940,Yaltajtic,75,24,22,14,8,5,16,8,26,1.78,19,7,14,12,26,0,22,1
7,Chiapas,23,Chamula,71,Yaltem,901,398,375,184,50,22,263,5,330,2.2,212,117,273,53,5,323,326,10
7,Chiapas,19,Comitán de Domínguez,163,Yaltzi,51,8,8,12,5,2,21,3,17,1.58,16,1,17,0,0,17,16,9
7,Chiapas,19,Comitán de Domínguez,299,Yaltzi Tres Lagunas,537,66,61,185,64,21,169,32,168,1.17,158,10,168,0,0,168,163,70
7,Chiapas,23,Chamula,72,Yalvanté,128,53,49,21,3,4,49,1,50,1.61,42,8,50,0,0,50,47,3
7,Chiapas,64,Oxchuc,87,Yanchenilja,33,10,5,8,7,4,3,3,11,2.86,7,4,10,1,0,10,11,0
3,Baja California Sur,1,Comondú,1953,Yaquis Lote 13,14,0,3,4,3,0,3,0,3,2.13,2,1,3,0,0,3,3,3
7,Chiapas,52,Las Margaritas,186,Yasha,1099,296,179,242,227,79,360,10,332,1.69,322,8,322,5,316,12,320,51
7,Chiapas,20,La Concordia,1141,Yasnoptic,22,7,8,3,3,1,6,1,8,1.36,8,0,8,0,8,0,8,7
7,Chiapas,59,Ocosingo,1435,Yaxala,137,55,61,21,17,9,19,6,38,2.16,38,0,37,1,38,0,38,7
7,Chiapas,26,Chenalhó,61,Yaxalumil,270,60,48,63,24,17,111,6,88,2.72,61,27,84,2,81,7,76,0
4,Campeche,6,Hopelchén,62,Yaxché Akal,81,24,7,32,5,4,29,4,31,2.12,29,2,27,4,28,3,1,2
7,Chiapas,26,Chenalhó,76,Yaxgemel Unión,191,43,32,26,42,10,75,5,72,1.97,43,29,72,0,72,0,70,3
4,Campeche,1,Calkiní,233,Yaxhaltún,24,8,8,7,5,0,3,1,7,2.83,4,3,1,6,0,7,0,0
7,Chiapas,31,Chilón,243,Yaxhuinic,44,19,18,9,2,7,6,1,12,2.06,0,12,0,12,12,0,0,0
7,Chiapas,59,Ocosingo,266,Yaxoquintela,109,29,32,26,11,6,22,6,30,1.85,28,2,30,0,29,1,29,8
7,Chiapas,59,Ocosingo,2747,Yaxté Emiliano Zapata,29,11,10,12,0,0,7,0,11,2.35,2,9,11,0,11,0,2,1
7,Chiapas,31,Chilón,923,Yaxteel,18,9,9,5,1,0,3,0,5,3.18,1,4,1,4,0,5,3,0
7,Chiapas,31,Chilón,224,Yaxteljá,115,38,38,17,21,4,18,15,40,1.7,33,7,35,5,40,0,36,12
3,Baja California Sur,8,Los Cabos,406,Yéneka,15,0,0,4,6,1,1,3,4,0.83,4,0,4,0,4,0,4,4
7,Chiapas,13,Bochil,34,Yerbabuena Isbontick,501,74,50,109,122,34,162,16,159,2.3,97,62,159,0,10,149,158,7
7,Chiapas,17,Cintalapa,159,Yerbasanta,16,5,4,9,0,1,0,1,6,1.16,3,3,6,0,1,5,3,2
7,Chiapas,31,Chilón,915,Yetal Mobalte,39,18,17,10,1,1,5,3,8,3.13,7,1,1,7,3,5,8,0
7,Chiapas,31,Chilón,244,Yetal-Tz'Ac,50,17,16,5,5,4,9,8,15,2.64,11,4,15,0,12,3,6,1
7,Chiapas,26,Chenalhó,64,Yibeljoj,643,254,207,133,22,24,252,5,228,2.74,121,107,204,23,160,66,175,2
